Data;Semana;UF;Município;Tipo de Feriado
05/09/2022;segunda-feira;AM;APUI;Permanente
05/09/2022;segunda-feira;AM;AUTAZES;Permanente
05/09/2022;segunda-feira;AM;BARCELOS;Permanente
05/09/2022;segunda-feira;AM;BARREIRINHA;Permanente
05/09/2022;segunda-feira;AM;BENJAMIN CONSTANT;Permanente
05/09/2022;segunda-feira;AM;BERURI;Permanente
05/09/2022;segunda-feira;AM;BOCA DO ACRE;Permanente
05/09/2022;segunda-feira;AM;BORBA;Permanente
05/09/2022;segunda-feira;AM;CANUTAMA;Permanente
05/09/2022;segunda-feira;AM;CARAUARI;Permanente
05/09/2022;segunda-feira;AM;CAREIRO;Permanente
05/09/2022;segunda-feira;AM;COARI;Permanente
05/09/2022;segunda-feira;AM;CODAJAS;Permanente
05/09/2022;segunda-feira;AM;EIRUNEPE;Permanente
05/09/2022;segunda-feira;AM;ENVIRA;Permanente
05/09/2022;segunda-feira;AM;FONTE BOA;Permanente
05/09/2022;segunda-feira;AM;GUAJARA;Permanente
05/09/2022;segunda-feira;AM;HUMAITA;Permanente
05/09/2022;segunda-feira;AM;IPIXUNA;Permanente
05/09/2022;segunda-feira;AM;IRANDUBA;Permanente
05/09/2022;segunda-feira;AM;ITACOATIARA;Permanente
05/09/2022;segunda-feira;AM;JUTAI;Permanente
05/09/2022;segunda-feira;AM;LABREA;Permanente
05/09/2022;segunda-feira;AM;MANACAPURU;Permanente
05/09/2022;segunda-feira;AM;MANAQUIRI;Permanente
05/09/2022;segunda-feira;AM;MANAUS;Permanente
05/09/2022;segunda-feira;AM;MANICORE;Permanente
05/09/2022;segunda-feira;AM;MAUES;Permanente
05/09/2022;segunda-feira;AM;NHAMUNDA;Permanente
05/09/2022;segunda-feira;AM;NOVA OLINDA DO NORTE;Permanente
05/09/2022;segunda-feira;AM;NOVO AIRAO;Permanente
05/09/2022;segunda-feira;AM;NOVO ARIPUANA;Permanente
05/09/2022;segunda-feira;AM;PARINTINS;Permanente
05/09/2022;segunda-feira;AM;PAUINI;Permanente
05/09/2022;segunda-feira;AM;PRESIDENTE FIGUEIREDO;Permanente
05/09/2022;segunda-feira;AM;RIO PRETO DA EVA;Permanente
05/09/2022;segunda-feira;AM;SANTO ANTONIO DO ICA;Permanente
05/09/2022;segunda-feira;AM;SAO GABRIEL DA CACHOEIRA;Permanente
05/09/2022;segunda-feira;AM;SAO PAULO DE OLIVENCA;Permanente
05/09/2022;segunda-feira;AM;TABATINGA;Permanente
05/09/2022;segunda-feira;AM;TAPAUA;Permanente
05/09/2022;segunda-feira;AM;TEFE;Permanente
05/09/2022;segunda-feira;AM;URUCARA;Permanente
08/09/2022;quinta-feira;AM;BERURI;Permanente
08/09/2022;quinta-feira;AM;EIRUNEPE;Permanente
08/09/2022;quinta-feira;AM;LABREA;Permanente
15/09/2022;quinta-feira;AM;MANICORE;Permanente
27/09/2022;terça-feira;AM;CARAUARI;Permanente
29/09/2022;quinta-feira;AM;SAO GABRIEL DA CACHOEIRA;Permanente
29/09/2022;quinta-feira;AM;TABATINGA;Permanente
04/10/2022;terça-feira;AM;BENJAMIN CONSTANT;Permanente
04/10/2022;terça-feira;AM;BOCA DO ACRE;Permanente
04/10/2022;terça-feira;AM;COARI;Permanente
04/10/2022;terça-feira;AM;CODAJAS;Permanente
04/10/2022;terça-feira;AM;EIRUNEPE;Permanente
04/10/2022;terça-feira;AM;ENVIRA;Permanente
04/10/2022;terça-feira;AM;IPIXUNA;Permanente
04/10/2022;terça-feira;AM;SAO PAULO DE OLIVENCA;Permanente
10/10/2022;segunda-feira;AM;CANUTAMA;Permanente
15/10/2022;sábado;AM;PARINTINS;Permanente
15/10/2022;sábado;AM;TEFE;Permanente
22/10/2022;sábado;AM;BOCA DO ACRE;Permanente
24/10/2022;segunda-feira;AM;MANAUS;Permanente
28/10/2022;sexta-feira;AM;LABREA;Permanente
28/10/2022;sexta-feira;AM;SAO GABRIEL DA CACHOEIRA;Permanente
31/10/2022;segunda-feira;AM;HUMAITA;Permanente
01/11/2022;terça-feira;AM;ITACOATIARA;Permanente
20/11/2022;domingo;AM;APUI;Permanente
20/11/2022;domingo;AM;AUTAZES;Permanente
20/11/2022;domingo;AM;BARCELOS;Permanente
20/11/2022;domingo;AM;BARREIRINHA;Permanente
20/11/2022;domingo;AM;BENJAMIN CONSTANT;Permanente
20/11/2022;domingo;AM;BERURI;Permanente
20/11/2022;domingo;AM;BOCA DO ACRE;Permanente
20/11/2022;domingo;AM;BORBA;Permanente
20/11/2022;domingo;AM;CANUTAMA;Permanente
20/11/2022;domingo;AM;CARAUARI;Permanente
20/11/2022;domingo;AM;CAREIRO;Permanente
20/11/2022;domingo;AM;COARI;Permanente
20/11/2022;domingo;AM;CODAJAS;Permanente
20/11/2022;domingo;AM;EIRUNEPE;Permanente
20/11/2022;domingo;AM;ENVIRA;Permanente
20/11/2022;domingo;AM;FONTE BOA;Permanente
20/11/2022;domingo;AM;GUAJARA;Permanente
20/11/2022;domingo;AM;HUMAITA;Permanente
20/11/2022;domingo;AM;IPIXUNA;Permanente
20/11/2022;domingo;AM;IRANDUBA;Permanente
20/11/2022;domingo;AM;ITACOATIARA;Permanente
20/11/2022;domingo;AM;JUTAI;Permanente
20/11/2022;domingo;AM;LABREA;Permanente
20/11/2022;domingo;AM;MANACAPURU;Permanente
20/11/2022;domingo;AM;MANAQUIRI;Permanente
20/11/2022;domingo;AM;MANAUS;Permanente
20/11/2022;domingo;AM;MANICORE;Permanente
20/11/2022;domingo;AM;MAUES;Permanente
20/11/2022;domingo;AM;NHAMUNDA;Permanente
20/11/2022;domingo;AM;NOVA OLINDA DO NORTE;Permanente
20/11/2022;domingo;AM;NOVO AIRAO;Permanente
20/11/2022;domingo;AM;NOVO ARIPUANA;Permanente
20/11/2022;domingo;AM;PARINTINS;Permanente
20/11/2022;domingo;AM;PAUINI;Permanente
20/11/2022;domingo;AM;PRESIDENTE FIGUEIREDO;Permanente
20/11/2022;domingo;AM;RIO PRETO DA EVA;Permanente
20/11/2022;domingo;AM;SANTO ANTONIO DO ICA;Permanente
20/11/2022;domingo;AM;SAO GABRIEL DA CACHOEIRA;Permanente
20/11/2022;domingo;AM;SAO PAULO DE OLIVENCA;Permanente
20/11/2022;domingo;AM;TABATINGA;Permanente
20/11/2022;domingo;AM;TAPAUA;Permanente
20/11/2022;domingo;AM;TEFE;Permanente
20/11/2022;domingo;AM;URUCARA;Permanente
28/11/2022;segunda-feira;AM;CODAJAS;Permanente
08/12/2022;quinta-feira;AM;BARCELOS;Permanente
08/12/2022;quinta-feira;AM;BENJAMIN CONSTANT;Permanente
08/12/2022;quinta-feira;AM;CANUTAMA;Permanente
08/12/2022;quinta-feira;AM;CARAUARI;Permanente
08/12/2022;quinta-feira;AM;CAREIRO;Permanente
08/12/2022;quinta-feira;AM;EIRUNEPE;Permanente
08/12/2022;quinta-feira;AM;HUMAITA;Permanente
08/12/2022;quinta-feira;AM;IRANDUBA;Permanente
08/12/2022;quinta-feira;AM;MANACAPURU;Permanente
08/12/2022;quinta-feira;AM;MANAUS;Permanente
08/12/2022;quinta-feira;AM;MAUES;Permanente
08/12/2022;quinta-feira;AM;NOVA OLINDA DO NORTE;Permanente
08/12/2022;quinta-feira;AM;NOVO AIRAO;Permanente
08/12/2022;quinta-feira;AM;NOVO ARIPUANA;Permanente
08/12/2022;quinta-feira;AM;PARINTINS;Permanente
08/12/2022;quinta-feira;AM;RIO PRETO DA EVA;Permanente
08/12/2022;quinta-feira;AM;TABATINGA;Permanente
10/12/2022;sábado;AM;BERURI;Permanente
10/12/2022;sábado;AM;IRANDUBA;Permanente
10/12/2022;sábado;AM;PRESIDENTE FIGUEIREDO;Permanente
12/12/2022;segunda-feira;AM;FONTE BOA;Permanente
19/12/2022;segunda-feira;AM;CAREIRO;Permanente
19/12/2022;segunda-feira;AM;JUTAI;Permanente
19/12/2022;segunda-feira;AM;NOVA OLINDA DO NORTE;Permanente
19/12/2022;segunda-feira;AM;NOVO AIRAO;Permanente
19/12/2022;segunda-feira;AM;NOVO ARIPUANA;Permanente
19/12/2022;segunda-feira;AM;TAPAUA;Permanente
30/12/2022;sexta-feira;AM;APUI;Permanente
20/01/2023;sexta-feira;AM;APUI;Permanente
29/01/2023;domingo;AM;BENJAMIN CONSTANT;Permanente
30/01/2023;segunda-feira;AM;ENVIRA;Permanente
31/01/2023;terça-feira;AM;NHAMUNDA;Permanente
01/02/2023;quarta-feira;AM;TABATINGA;Permanente
18/02/2023;sábado;AM;IPIXUNA;Permanente
25/02/2023;sábado;AM;MANAQUIRI;Permanente
07/03/2023;terça-feira;AM;LABREA;Permanente
08/03/2023;quarta-feira;AM;BOCA DO ACRE;Permanente
08/03/2023;quarta-feira;AM;HUMAITA;Permanente
13/03/2023;segunda-feira;AM;SANTO ANTONIO DO ICA;Permanente
19/03/2023;domingo;AM;PAUINI;Permanente
31/03/2023;sexta-feira;AM;FONTE BOA;Permanente
31/03/2023;sexta-feira;AM;RIO PRETO DA EVA;Permanente
25/04/2023;terça-feira;AM;ITACOATIARA;Permanente
23/05/2022;segunda-feira;AP;OIAPOQUE;Permanente
13/06/2022;segunda-feira;AP;LARANJAL DO JARI;Permanente
29/06/2022;quarta-feira;AP;PEDRA BRANCA DO AMAPARI;Permanente
25/07/2022;segunda-feira;AP;MAZAGAO;Permanente
26/07/2022;terça-feira;AP;SANTANA;Permanente
15/08/2022;segunda-feira;AP;MAZAGAO;Permanente
15/08/2022;segunda-feira;AP;OIAPOQUE;Permanente
31/08/2022;quarta-feira;AP;MAZAGAO;Permanente
13/09/2022;terça-feira;AP;AMAPA;Permanente
13/09/2022;terça-feira;AP;CALCOENE;Permanente
13/09/2022;terça-feira;AP;FERREIRA GOMES;Permanente
13/09/2022;terça-feira;AP;LARANJAL DO JARI;Permanente
13/09/2022;terça-feira;AP;MACAPA;Permanente
13/09/2022;terça-feira;AP;MAZAGAO;Permanente
13/09/2022;terça-feira;AP;OIAPOQUE;Permanente
13/09/2022;terça-feira;AP;PEDRA BRANCA DO AMAPARI;Permanente
13/09/2022;terça-feira;AP;PORTO GRANDE;Permanente
13/09/2022;terça-feira;AP;SANTANA;Permanente
15/10/2022;sábado;AP;OIAPOQUE;Permanente
22/10/2022;sábado;AP;AMAPA;Permanente
20/11/2022;domingo;AP;AMAPA;Permanente
20/11/2022;domingo;AP;CALCOENE;Permanente
20/11/2022;domingo;AP;FERREIRA GOMES;Permanente
20/11/2022;domingo;AP;LARANJAL DO JARI;Permanente
20/11/2022;domingo;AP;MACAPA;Permanente
20/11/2022;domingo;AP;MAZAGAO;Permanente
20/11/2022;domingo;AP;OIAPOQUE;Permanente
20/11/2022;domingo;AP;PEDRA BRANCA DO AMAPARI;Permanente
20/11/2022;domingo;AP;PORTO GRANDE;Permanente
20/11/2022;domingo;AP;SANTANA;Permanente
30/11/2022;quarta-feira;AP;PEDRA BRANCA DO AMAPARI;Permanente
08/12/2022;quinta-feira;AP;MACAPA;Permanente
17/12/2022;sábado;AP;LARANJAL DO JARI;Permanente
17/12/2022;sábado;AP;SANTANA;Permanente
04/02/2023;sábado;AP;MACAPA;Permanente
08/03/2023;quarta-feira;AP;LARANJAL DO JARI;Permanente
08/03/2023;quarta-feira;AP;PORTO GRANDE;Permanente
19/03/2023;domingo;AP;AMAPA;Permanente
19/03/2023;domingo;AP;CALCOENE;Permanente
19/03/2023;domingo;AP;FERREIRA GOMES;Permanente
19/03/2023;domingo;AP;MACAPA;Permanente
19/03/2023;domingo;AP;MAZAGAO;Permanente
19/03/2023;domingo;AP;OIAPOQUE;Permanente
19/03/2023;domingo;AP;PEDRA BRANCA DO AMAPARI;Permanente
19/03/2023;domingo;AP;PORTO GRANDE;Permanente
19/03/2023;domingo;AP;SANTANA;Permanente
19/04/2023;quarta-feira;AP;OIAPOQUE;Permanente
20/05/2022;sexta-feira;BA;GUARATINGA;Eventual
20/05/2022;sexta-feira;BA;ITARANTIM;Permanente
20/05/2022;sexta-feira;BA;MUCUGE;Eventual
21/05/2022;sábado;BA;MAIQUINIQUE;Permanente
22/05/2022;domingo;BA;PLANALTO;Permanente
22/05/2022;domingo;BA;SANTA RITA DE CASSIA;Permanente
23/05/2022;segunda-feira;BA;BELMONTE;Permanente
23/05/2022;segunda-feira;BA;SANTA RITA DE CASSIA;Permanente
24/05/2022;terça-feira;BA;EUNAPOLIS;Permanente
24/05/2022;terça-feira;BA;JAGUAQUARA;Permanente
25/05/2022;quarta-feira;BA;CANAVIEIRAS;Permanente
26/05/2022;quinta-feira;BA;AMELIA RODRIGUES;Permanente
26/05/2022;quinta-feira;BA;BARREIRAS;Permanente
27/05/2022;sexta-feira;BA;COCOS;Permanente
27/05/2022;sexta-feira;BA;IRARA;Permanente
28/05/2022;sábado;BA;SENHOR DO BONFIM;Permanente
29/05/2022;domingo;BA;SANTO ANTONIO DE JESUS;Permanente
29/05/2022;domingo;BA;SAO FELIPE;Permanente
30/05/2022;segunda-feira;BA;FORMOSA DO RIO PRETO;Eventual
30/05/2022;segunda-feira;BA;PONTO NOVO;Eventual
30/05/2022;segunda-feira;BA;QUEIMADAS;Eventual
31/05/2022;terça-feira;BA;AMELIA RODRIGUES;Permanente
31/05/2022;terça-feira;BA;ANDORINHA;Permanente
31/05/2022;terça-feira;BA;CORDEIROS;Permanente
31/05/2022;terça-feira;BA;DARIO MEIRA;Permanente
31/05/2022;terça-feira;BA;ENCRUZILHADA;Permanente
31/05/2022;terça-feira;BA;LAJEDAO;Permanente
31/05/2022;terça-feira;BA;RIACHO DE SANTANA;Permanente
01/06/2022;quarta-feira;BA;CORACAO DE MARIA;Permanente
01/06/2022;quarta-feira;BA;NOVA SOURE;Permanente
01/06/2022;quarta-feira;BA;SAUDE;Permanente
03/06/2022;sexta-feira;BA;POCOES;Eventual
03/06/2022;sexta-feira;BA;TANQUE NOVO;Eventual
05/06/2022;domingo;BA;CANAPOLIS;Permanente
05/06/2022;domingo;BA;CANDIDO SALES;Permanente
06/06/2022;segunda-feira;BA;CORRENTINA;Eventual
06/06/2022;segunda-feira;BA;MORRO DO CHAPEU;Eventual
08/06/2022;quarta-feira;BA;SAO MIGUEL DAS MATAS;Permanente
09/06/2022;quinta-feira;BA;CICERO DANTAS;Permanente
11/06/2022;sábado;BA;BRUMADO;Permanente
12/06/2022;domingo;BA;CIPO;Permanente
13/06/2022;segunda-feira;BA;ABARE;Permanente
13/06/2022;segunda-feira;BA;ALAGOINHAS;Permanente
13/06/2022;segunda-feira;BA;ANDORINHA;Permanente
13/06/2022;segunda-feira;BA;BONITO;Permanente
13/06/2022;segunda-feira;BA;BREJOES;Permanente
13/06/2022;segunda-feira;BA;CABACEIRAS DO PARAGUACU;Permanente
13/06/2022;segunda-feira;BA;CAMPO FORMOSO;Permanente
13/06/2022;segunda-feira;BA;CANUDOS;Permanente
13/06/2022;segunda-feira;BA;CAPELA DO ALTO ALEGRE;Permanente
13/06/2022;segunda-feira;BA;CARAVELAS;Permanente
13/06/2022;segunda-feira;BA;CONDEUBA;Permanente
13/06/2022;segunda-feira;BA;CORONEL JOAO SA;Permanente
13/06/2022;segunda-feira;BA;GUANAMBI;Permanente
13/06/2022;segunda-feira;BA;IPECAETA;Permanente
13/06/2022;segunda-feira;BA;IRAMAIA;Permanente
13/06/2022;segunda-feira;BA;ITAJU DO COLONIA;Permanente
13/06/2022;segunda-feira;BA;ITARANTIM;Permanente
13/06/2022;segunda-feira;BA;ITATIM;Permanente
13/06/2022;segunda-feira;BA;ITIRUCU;Permanente
13/06/2022;segunda-feira;BA;ITORORO;Permanente
13/06/2022;segunda-feira;BA;JACOBINA;Permanente
13/06/2022;segunda-feira;BA;JANDAIRA;Permanente
13/06/2022;segunda-feira;BA;JEQUIE;Permanente
13/06/2022;segunda-feira;BA;LAGOA REAL;Permanente
13/06/2022;segunda-feira;BA;LAJEDO DO TABOCAL;Permanente
13/06/2022;segunda-feira;BA;LAMARAO;Permanente
13/06/2022;segunda-feira;BA;MADRE DE DEUS;Permanente
13/06/2022;segunda-feira;BA;MANSIDAO;Eventual
13/06/2022;segunda-feira;BA;MUTUIPE;Permanente
13/06/2022;segunda-feira;BA;NOVA FATIMA;Permanente
13/06/2022;segunda-feira;BA;OUROLANDIA;Permanente
13/06/2022;segunda-feira;BA;PALMEIRAS;Eventual
13/06/2022;segunda-feira;BA;PARAMIRIM;Permanente
13/06/2022;segunda-feira;BA;PARATINGA;Permanente
13/06/2022;segunda-feira;BA;PILAO ARCADO;Permanente
13/06/2022;segunda-feira;BA;QUEIMADAS;Permanente
13/06/2022;segunda-feira;BA;QUIXABEIRA;Permanente
13/06/2022;segunda-feira;BA;RETIROLANDIA;Permanente
13/06/2022;segunda-feira;BA;RIO DO ANTONIO;Permanente
13/06/2022;segunda-feira;BA;RUY BARBOSA;Permanente
13/06/2022;segunda-feira;BA;SANTO ANTONIO DE JESUS;Permanente
13/06/2022;segunda-feira;BA;SEBASTIAO LARANJEIRAS;Permanente
13/06/2022;segunda-feira;BA;SERRINHA;Permanente
13/06/2022;segunda-feira;BA;TEOFILANDIA;Permanente
13/06/2022;segunda-feira;BA;TEOLANDIA;Permanente
13/06/2022;segunda-feira;BA;TUCANO;Permanente
13/06/2022;segunda-feira;BA;UBAITABA;Permanente
13/06/2022;segunda-feira;BA;UNA;Permanente
13/06/2022;segunda-feira;BA;URANDI;Permanente
13/06/2022;segunda-feira;BA;XIQUE-XIQUE;Permanente
14/06/2022;terça-feira;BA;ITABELA;Permanente
14/06/2022;terça-feira;BA;JANDAIRA;Permanente
15/06/2022;quarta-feira;BA;ITARANTIM;Permanente
16/06/2022;quinta-feira;BA;BARRA;Permanente
16/06/2022;quinta-feira;BA;CANAPOLIS;Permanente
20/06/2022;segunda-feira;BA;CASA NOVA;Permanente
20/06/2022;segunda-feira;BA;IBIPITANGA;Eventual
20/06/2022;segunda-feira;BA;QUEIMADAS;Permanente
22/06/2022;quarta-feira;BA;BARRA DO CHOCA;Permanente
22/06/2022;quarta-feira;BA;UAUA;Permanente
23/06/2022;quinta-feira;BA;BARRA DO MENDES;Permanente
23/06/2022;quinta-feira;BA;CORIBE;Permanente
23/06/2022;quinta-feira;BA;ESPLANADA;Permanente
23/06/2022;quinta-feira;BA;JEREMOABO;Permanente
23/06/2022;quinta-feira;BA;PRESIDENTE JANIO QUADROS;Permanente
24/06/2022;sexta-feira;BA;ALAGOINHAS;Permanente
24/06/2022;sexta-feira;BA;AMELIA RODRIGUES;Permanente
24/06/2022;sexta-feira;BA;ANAGE;Permanente
24/06/2022;sexta-feira;BA;ANGICAL;Permanente
24/06/2022;sexta-feira;BA;ANGUERA;Permanente
24/06/2022;sexta-feira;BA;ANTONIO GONCALVES;Permanente
24/06/2022;sexta-feira;BA;ARACATU;Permanente
24/06/2022;sexta-feira;BA;ARACI;Permanente
24/06/2022;sexta-feira;BA;ARAMARI;Permanente
24/06/2022;sexta-feira;BA;BAIANOPOLIS;Permanente
24/06/2022;sexta-feira;BA;BAIXA GRANDE;Permanente
24/06/2022;sexta-feira;BA;BARRA;Permanente
24/06/2022;sexta-feira;BA;BARRA DO CHOCA;Permanente
24/06/2022;sexta-feira;BA;BARRA DO MENDES;Permanente
24/06/2022;sexta-feira;BA;BARROCAS;Permanente
24/06/2022;sexta-feira;BA;BELO CAMPO;Permanente
24/06/2022;sexta-feira;BA;BOA VISTA DO TUPIM;Permanente
24/06/2022;sexta-feira;BA;BONINAL;Permanente
24/06/2022;sexta-feira;BA;BOQUIRA;Permanente
24/06/2022;sexta-feira;BA;BREJOES;Permanente
24/06/2022;sexta-feira;BA;BRUMADO;Permanente
24/06/2022;sexta-feira;BA;BUERAREMA;Permanente
24/06/2022;sexta-feira;BA;CAATIBA;Permanente
24/06/2022;sexta-feira;BA;CABACEIRAS DO PARAGUACU;Permanente
24/06/2022;sexta-feira;BA;CACHOEIRA;Permanente
24/06/2022;sexta-feira;BA;CACULE;Permanente
24/06/2022;sexta-feira;BA;CAETITE;Permanente
24/06/2022;sexta-feira;BA;CAMACAN;Permanente
24/06/2022;sexta-feira;BA;CAMACARI;Permanente
24/06/2022;sexta-feira;BA;CAMAMU;Permanente
24/06/2022;sexta-feira;BA;CAMPO FORMOSO;Permanente
24/06/2022;sexta-feira;BA;CANDEAL;Eventual
24/06/2022;sexta-feira;BA;CANDEIAS;Permanente
24/06/2022;sexta-feira;BA;CANDIDO SALES;Permanente
24/06/2022;sexta-feira;BA;CANSANCAO;Permanente
24/06/2022;sexta-feira;BA;CAPIM GROSSO;Permanente
24/06/2022;sexta-feira;BA;CARDEAL DA SILVA;Permanente
24/06/2022;sexta-feira;BA;CARINHANHA;Permanente
24/06/2022;sexta-feira;BA;CASTRO ALVES;Permanente
24/06/2022;sexta-feira;BA;CATU;Permanente
24/06/2022;sexta-feira;BA;CICERO DANTAS;Permanente
24/06/2022;sexta-feira;BA;CIPO;Permanente
24/06/2022;sexta-feira;BA;CONCEICAO DA FEIRA;Permanente
24/06/2022;sexta-feira;BA;CONCEICAO DO ALMEIDA;Permanente
24/06/2022;sexta-feira;BA;CONCEICAO DO COITE;Permanente
24/06/2022;sexta-feira;BA;CONCEICAO DO JACUIPE;Permanente
24/06/2022;sexta-feira;BA;CONDE;Permanente
24/06/2022;sexta-feira;BA;CONDEUBA;Permanente
24/06/2022;sexta-feira;BA;CONTENDAS DO SINCORA;Permanente
24/06/2022;sexta-feira;BA;CORACAO DE MARIA;Permanente
24/06/2022;sexta-feira;BA;CORDEIROS;Permanente
24/06/2022;sexta-feira;BA;CORIBE;Permanente
24/06/2022;sexta-feira;BA;CORRENTINA;Permanente
24/06/2022;sexta-feira;BA;COTEGIPE;Permanente
24/06/2022;sexta-feira;BA;CRISTOPOLIS;Permanente
24/06/2022;sexta-feira;BA;CRUZ DAS ALMAS;Permanente
24/06/2022;sexta-feira;BA;CURACA;Permanente
24/06/2022;sexta-feira;BA;DARIO MEIRA;Permanente
24/06/2022;sexta-feira;BA;DIAS D`AVILA;Permanente
24/06/2022;sexta-feira;BA;DOM BASILIO;Permanente
24/06/2022;sexta-feira;BA;ENCRUZILHADA;Permanente
24/06/2022;sexta-feira;BA;ENTRE RIOS;Permanente
24/06/2022;sexta-feira;BA;EUCLIDES DA CUNHA;Permanente
24/06/2022;sexta-feira;BA;EUNAPOLIS;Permanente
24/06/2022;sexta-feira;BA;FATIMA;Permanente
24/06/2022;sexta-feira;BA;FEIRA DE SANTANA;Permanente
24/06/2022;sexta-feira;BA;FLORESTA AZUL;Permanente
24/06/2022;sexta-feira;BA;GANDU;Permanente
24/06/2022;sexta-feira;BA;GAVIAO;Permanente
24/06/2022;sexta-feira;BA;GOVERNADOR MANGABEIRA;Permanente
24/06/2022;sexta-feira;BA;GUARATINGA;Permanente
24/06/2022;sexta-feira;BA;IACU;Permanente
24/06/2022;sexta-feira;BA;IBIASSUCE;Permanente
24/06/2022;sexta-feira;BA;IBICOARA;Permanente
24/06/2022;sexta-feira;BA;IBIPITANGA;Permanente
24/06/2022;sexta-feira;BA;IBIRATAIA;Permanente
24/06/2022;sexta-feira;BA;IBOTIRAMA;Permanente
24/06/2022;sexta-feira;BA;ICHU;Permanente
24/06/2022;sexta-feira;BA;IGUAI;Permanente
24/06/2022;sexta-feira;BA;ILHEUS;Permanente
24/06/2022;sexta-feira;BA;INHAMBUPE;Permanente
24/06/2022;sexta-feira;BA;IPECAETA;Permanente
24/06/2022;sexta-feira;BA;IPIRA;Permanente
24/06/2022;sexta-feira;BA;IRAMAIA;Permanente
24/06/2022;sexta-feira;BA;IRAQUARA;Permanente
24/06/2022;sexta-feira;BA;IRARA;Permanente
24/06/2022;sexta-feira;BA;IRECE;Permanente
24/06/2022;sexta-feira;BA;ITABELA;Permanente
24/06/2022;sexta-feira;BA;ITABERABA;Permanente
24/06/2022;sexta-feira;BA;ITABUNA;Permanente
24/06/2022;sexta-feira;BA;ITAETE;Permanente
24/06/2022;sexta-feira;BA;ITAGI;Permanente
24/06/2022;sexta-feira;BA;ITAJU DO COLONIA;Permanente
24/06/2022;sexta-feira;BA;ITAJUIPE;Permanente
24/06/2022;sexta-feira;BA;ITAMARAJU;Permanente
24/06/2022;sexta-feira;BA;ITANHEM;Permanente
24/06/2022;sexta-feira;BA;ITAPARICA;Permanente
24/06/2022;sexta-feira;BA;ITAPETINGA;Permanente
24/06/2022;sexta-feira;BA;ITAPICURU;Permanente
24/06/2022;sexta-feira;BA;ITAPITANGA;Eventual
24/06/2022;sexta-feira;BA;ITARANTIM;Permanente
24/06/2022;sexta-feira;BA;ITATIM;Permanente
24/06/2022;sexta-feira;BA;ITIRUCU;Permanente
24/06/2022;sexta-feira;BA;ITORORO;Permanente
24/06/2022;sexta-feira;BA;ITUACU;Permanente
24/06/2022;sexta-feira;BA;JACOBINA;Permanente
24/06/2022;sexta-feira;BA;JAGUAQUARA;Permanente
24/06/2022;sexta-feira;BA;JAGUARARI;Permanente
24/06/2022;sexta-feira;BA;JANDAIRA;Permanente
24/06/2022;sexta-feira;BA;JEQUIE;Permanente
24/06/2022;sexta-feira;BA;JEREMOABO;Permanente
24/06/2022;sexta-feira;BA;JIQUIRICA;Permanente
24/06/2022;sexta-feira;BA;LAGOA REAL;Permanente
24/06/2022;sexta-feira;BA;LAJE;Permanente
24/06/2022;sexta-feira;BA;LAPAO;Permanente
24/06/2022;sexta-feira;BA;LAURO DE FREITAS;Permanente
24/06/2022;sexta-feira;BA;LENCOIS;Permanente
24/06/2022;sexta-feira;BA;LICINIO DE ALMEIDA;Permanente
24/06/2022;sexta-feira;BA;LUIS EDUARDO MAGALHAES;Permanente
24/06/2022;sexta-feira;BA;MACAJUBA;Eventual
24/06/2022;sexta-feira;BA;MACARANI;Permanente
24/06/2022;sexta-feira;BA;MACURURE;Permanente
24/06/2022;sexta-feira;BA;MAIQUINIQUE;Permanente
24/06/2022;sexta-feira;BA;MARACAS;Permanente
24/06/2022;sexta-feira;BA;MARAGOGIPE;Permanente
24/06/2022;sexta-feira;BA;MASCOTE;Permanente
24/06/2022;sexta-feira;BA;MATA DE SAO JOAO;Permanente
24/06/2022;sexta-feira;BA;MIGUEL CALMON;Permanente
24/06/2022;sexta-feira;BA;MILAGRES;Permanente
24/06/2022;sexta-feira;BA;MIRANGABA;Permanente
24/06/2022;sexta-feira;BA;MURITIBA;Permanente
24/06/2022;sexta-feira;BA;NAZARE;Permanente
24/06/2022;sexta-feira;BA;NILO PECANHA;Permanente
24/06/2022;sexta-feira;BA;NORDESTINA;Permanente
24/06/2022;sexta-feira;BA;NOVA CANAA;Permanente
24/06/2022;sexta-feira;BA;NOVA FATIMA;Permanente
24/06/2022;sexta-feira;BA;NOVA SOURE;Permanente
24/06/2022;sexta-feira;BA;OURICANGAS;Permanente
24/06/2022;sexta-feira;BA;PALMAS DE MONTE ALTO;Permanente
24/06/2022;sexta-feira;BA;PALMEIRAS;Permanente
24/06/2022;sexta-feira;BA;PAULO AFONSO;Permanente
24/06/2022;sexta-feira;BA;PEDRAO;Permanente
24/06/2022;sexta-feira;BA;PIATA;Permanente
24/06/2022;sexta-feira;BA;PINDAI;Permanente
24/06/2022;sexta-feira;BA;PINDOBACU;Permanente
24/06/2022;sexta-feira;BA;PIRIPA;Permanente
24/06/2022;sexta-feira;BA;PIRITIBA;Permanente
24/06/2022;sexta-feira;BA;PLANALTINO;Permanente
24/06/2022;sexta-feira;BA;PLANALTO;Permanente
24/06/2022;sexta-feira;BA;POCOES;Permanente
24/06/2022;sexta-feira;BA;POJUCA;Permanente
24/06/2022;sexta-feira;BA;POTIRAGUA;Permanente
24/06/2022;sexta-feira;BA;PRESIDENTE DUTRA;Permanente
